user_id	Age	Gender	Occupation	ZipCode	userID	Occupation_Code
79	39	F	administrator	03755	209	3
80	34	F	administrator	52241	112	3
81	21	M	student	21218	49	10
82	50	M	programmer	22902	95	12
83	40	M	other	44133	127	0
84	32	M	executive	55369	99	7
85	51	M	educator	20003	102	1
86	26	M	administrator	46005	320	3
87	47	M	administrator	89503	54	3
88	49	F	librarian	11701	292	1
89	43	F	administrator	68106	243	3
90	60	M	educator	78155	80	1
91	55	M	marketing	01913	132	14
92	32	M	entertainment	80525	65	2
93	48	M	executive	23112	232	7
94	26	M	student	71457	90	10
95	31	M	administrator	10707	24	3
96	25	F	artist	75206	191	2
97	43	M	artist	98006	33	2
98	49	F	executive	90291	303	7
99	20	M	student	63129	46	10
100	36	M	executive	90254	142	7
101	15	M	student	05146	161	10
102	38	M	programmer	30220	26	12
103	26	M	student	55108	284	10
104	27	M	student	55108	167	10
105	24	M	engineer	94043	276	17
106	61	M	retired	55125	253	13
107	39	M	scientist	60466	217	15
108	44	M	educator	63130	240	1
109	29	M	other	55423	181	0
110	19	M	student	77840	87	10
111	57	M	engineer	90630	189	17
112	30	M	salesman	60613	163	14
113	47	M	executive	95032	146	7
114	27	M	programmer	75013	183	12
115	31	M	engineer	17110	6	17
116	40	M	healthcare	97232	192	6
117	20	M	student	16125	185	10
118	21	M	administrator	90210	214	3
119	32	M	programmer	67401	20	12
120	47	F	other	06260	287	0
121	54	M	librarian	99603	104	1
122	32	F	writer	22206	16	20
123	48	F	artist	20008	150	2
124	34	M	student	60615	250	10
125	30	M	lawyer	22202	126	11
126	28	F	lawyer	20015	203	11
127	33	M	none	73439	69	0
128	24	F	marketing	20009	91	14
129	36	F	marketing	07039	199	14
130	20	M	none	60115	116	0
131	59	F	administrator	15237	201	3
132	24	M	other	94612	328	0
133	53	M	engineer	78602	164	17
134	31	M	programmer	80236	177	12
135	23	M	student	38401	78	10
136	51	M	other	97365	265	0
137	50	M	educator	84408	187	1
138	46	M	doctor	53211	59	6
139	20	M	student	08904	321	10
140	30	F	student	32250	244	10
141	49	M	programmer	36117	238	12
142	13	M	other	48118	172	0
143	42	M	technician	08832	258	17
144	53	M	programmer	20910	169	12
145	31	M	entertainment	V3N4P	76	2
146	45	M	artist	83814	234	2
147	40	F	librarian	02143	275	1
148	33	M	engineer	97006	125	17
149	35	F	marketing	17325	251	14
150	20	F	artist	02139	222	2
151	38	F	administrator	48103	129	3
152	33	F	educator	68767	207	1
153	25	M	student	60641	256	10
154	25	M	student	53703	156	10
155	32	F	other	11217	106	0
156	25	M	educator	08360	236	1
157	57	M	engineer	70808	34	17
158	50	M	educator	27606	151	1
159	23	F	student	55346	233	10
160	27	M	programmer	66215	28	12
161	50	M	lawyer	55104	124	11
162	25	M	artist	15610	74	2
163	49	M	administrator	97212	323	3
164	47	M	healthcare	80123	196	6
165	20	F	other	53715	227	0
166	47	M	educator	55113	4	1
167	37	M	other	L9G2B	21	0
168	48	M	other	80127	86	0
169	52	F	other	53705	331	0
170	53	F	healthcare	30067	160	6
171	48	F	educator	78750	216	1
172	55	M	marketing	22207	108	14
173	56	M	other	22306	220	0
174	30	F	administrator	52302	97	3
175	26	F	scientist	21911	255	15
176	28	M	scientist	07030	252	15
177	20	M	programmer	19104	173	12
178	26	M	other	49512	47	0
179	15	M	entertainment	20755	266	2
180	22	F	administrator	60202	178	3
181	26	M	executive	21218	35	7
182	36	M	programmer	33884	198	12
183	33	M	scientist	27708	312	15
184	37	M	librarian	76013	162	1
185	53	F	librarian	97403	221	1
186	39	F	executive	00000	1	7
187	26	M	educator	16801	159	1
188	42	M	student	29440	224	10
189	32	M	artist	95014	63	2
190	30	M	administrator	95938	245	3
191	33	M	administrator	95161	170	3
192	42	M	educator	90840	141	1
193	29	M	student	49931	145	10
194	38	M	administrator	02154	17	3
195	42	M	scientist	93555	239	15
196	49	M	writer	55105	0	20
197	55	M	technician	75094	176	17
198	21	F	student	55414	85	10
199	30	M	writer	17604	259	20
200	40	M	programmer	93402	12	12
201	27	M	writer	E2A4H	41	20
202	41	F	educator	60201	260	1
203	25	F	student	32301	174	10
204	52	F	librarian	10960	280	1
205	47	M	lawyer	06371	230	11
206	14	F	student	53115	262	10
207	39	M	marketing	92037	121	14
208	43	M	engineer	01720	228	17
209	33	F	educator	85710	290	1
210	39	M	engineer	03060	13	17
211	66	M	salesman	32605	302	14
212	49	F	educator	61401	272	1
213	33	M	executive	55345	103	7
214	26	F	librarian	11231	140	1
215	35	M	programmer	63033	165	12
216	22	M	engineer	02215	81	17
217	22	M	other	11727	208	0
218	37	M	administrator	06513	149	3
219	32	M	programmer	43212	148	12
220	30	M	librarian	78205	257	1
221	19	M	student	20685	194	10
222	29	M	programmer	27502	70	12
223	19	F	student	47906	62	10
224	31	F	educator	43512	14	1
225	51	F	administrator	58202	31	3
226	28	M	student	92103	218	10
227	46	M	executive	60659	270	7
228	21	F	student	22003	307	10
229	29	F	librarian	22903	134	1
230	28	F	student	14476	202	10
231	48	M	librarian	01080	204	1
232	45	M	scientist	99709	122	15
233	38	M	engineer	98682	139	17
234	60	M	retired	94702	19	13
235	37	M	educator	22973	195	1
236	44	F	writer	53214	179	20
237	49	M	administrator	63146	89	3
238	42	F	administrator	44124	298	3
239	39	M	artist	95628	184	2
240	23	F	educator	20784	168	1
241	26	F	student	20001	66	10
242	33	M	educator	31404	44	1
243	33	M	educator	60201	64	1
244	28	M	technician	80525	3	17
245	22	M	student	55109	211	10
246	19	M	student	28734	43	10
247	28	M	engineer	20770	294	17
248	25	M	student	37235	231	10
249	25	M	student	84103	45	10
250	29	M	executive	95110	82	7
251	28	M	doctor	85032	48	6
252	42	M	engineer	07733	271	17
253	26	F	librarian	22903	7	1
254	44	M	educator	42647	67	1
255	23	M	entertainment	07029	242	2
256	35	F	none	39042	117	0
257	17	M	student	77005	188	10
258	19	F	student	77801	306	10
259	21	M	student	48823	101	10
260	40	F	artist	89801	50	2
261	28	M	administrator	85202	291	3
262	19	F	student	78264	96	10
263	41	M	programmer	55346	180	12
264	36	F	writer	90064	93	20
265	26	M	executive	84601	84	7
266	62	F	administrator	78756	296	3
267	23	M	engineer	83716	71	17
268	24	M	engineer	19422	110	17
269	31	F	librarian	43201	100	1
270	18	F	student	63119	158	10
271	51	M	engineer	22932	83	17
272	33	M	scientist	53706	128	15
273	50	F	other	10016	344	0
274	20	F	student	55414	223	10
275	38	M	engineer	92064	147	17
276	21	M	student	95064	37	10
277	35	F	administrator	55406	261	3
278	37	F	librarian	30033	36	1
279	33	M	programmer	85251	75	12
280	30	F	librarian	22903	205	1
281	15	F	student	06059	197	10
282	22	M	administrator	20057	212	3
283	28	M	programmer	55305	215	12
284	40	M	executive	92629	40	7
285	25	M	programmer	53713	190	12
286	27	M	student	15217	11	10
287	21	M	salesman	31211	42	14
288	34	M	marketing	23226	206	14
289	11	M	none	94619	289	0
290	40	M	engineer	93550	32	17
291	19	M	student	44106	18	10
292	35	F	programmer	94703	56	12
293	24	M	writer	60804	68	20
294	34	M	technician	92110	133	17
295	31	M	educator	50325	138	1
296	43	F	administrator	16803	154	3
297	29	F	educator	98103	144	1
298	44	M	executive	01581	5	7
299	29	M	doctor	63108	22	6
300	26	F	programmer	55106	322	12
301	24	M	student	55439	30	10
302	42	M	educator	77904	152	1
303	19	M	student	14853	15	10
304	22	F	student	71701	268	10
305	23	M	programmer	94086	8	12
306	45	M	other	73132	219	0
307	25	M	student	55454	143	10
308	60	M	retired	95076	23	13
309	40	M	scientist	70802	334	15
310	37	M	educator	91711	273	1
311	32	M	technician	73071	226	17
312	48	M	other	02110	254	0
313	41	M	marketing	60035	248	14
314	20	F	student	08043	264	10
315	31	M	educator	18301	281	1
316	43	F	other	77009	283	0
317	22	M	administrator	13210	337	3
318	65	M	retired	06518	285	13
319	38	M	programmer	22030	299	12
320	19	M	student	24060	309	10
321	49	F	educator	55413	295	1
322	20	M	student	50613	314	10
323	21	M	student	19149	300	10
324	21	F	student	02176	327	10
325	48	M	technician	02139	308	17
326	41	M	administrator	15235	310	3
327	22	M	student	11101	311	10
328	51	M	administrator	06779	313	3
329	48	M	educator	01720	319	1
330	35	F	educator	33884	315	1
331	33	M	entertainment	91344	317	2
332	20	M	student	40504	318	10
333	47	M	other	V0R2M	324	0
334	32	M	librarian	30002	325	1
335	45	M	executive	33775	330	7
336	23	M	salesman	42101	329	14
337	37	M	scientist	10522	368	15
338	39	F	librarian	59717	332	1
339	35	M	lawyer	37901	333	11
340	46	M	engineer	80123	336	17
341	17	F	student	44405	338	10
342	25	F	other	98006	335	0
343	43	M	engineer	30093	339	17
344	30	F	librarian	94117	340	1
345	28	F	librarian	94143	341	1
346	34	M	other	76059	342	0
347	18	M	student	90210	343	10
348	24	F	student	45660	347	10
349	68	M	retired	61455	346	13
350	32	M	student	97301	360	10
351	61	M	educator	49938	349	1
352	37	F	programmer	55105	351	12
353	25	M	scientist	28480	400	15
354	29	F	librarian	48197	348	1
355	25	M	student	60135	354	10
356	32	F	homemaker	92688	357	9
357	26	M	executive	98133	356	7
358	40	M	educator	10022	350	1
359	22	M	student	61801	373	10
360	51	M	other	98027	352	0
361	22	M	student	44074	358	10
362	35	F	homemaker	85233	355	9
363	20	M	student	87501	353	10
364	63	M	engineer	01810	380	17
365	29	M	lawyer	20009	359	11
366	20	F	student	50670	370	10
367	17	M	student	37411	361	10
368	18	M	student	92113	362	10
369	24	M	student	91335	381	10
370	52	M	writer	08534	365	20
371	36	M	engineer	99206	363	17
372	25	F	student	66046	367	10
373	24	F	other	55116	364	0
374	36	M	executive	78746	366	7
375	17	M	entertainment	37777	372	2
376	28	F	other	10010	389	0
377	22	M	student	18015	371	10
378	35	M	student	02859	369	10
379	44	M	programmer	98117	374	12
380	32	M	engineer	55117	375	17
381	33	M	artist	94608	376	2
382	45	M	engineer	01824	378	17
383	42	M	administrator	75204	385	3
384	52	M	programmer	45218	398	12
385	36	M	writer	10003	377	20
386	36	M	salesman	43221	383	14
387	33	M	entertainment	37412	379	2
388	31	M	other	36106	382	0
389	44	F	writer	83702	384	20
390	42	F	writer	85016	386	20
391	23	M	student	84604	391	10
392	52	M	writer	59801	388	20
393	19	M	student	83686	387	10
394	25	M	administrator	96819	390	3
395	43	M	other	44092	399	0
396	57	M	engineer	94551	395	17
397	17	M	student	27514	393	10
398	40	M	other	60008	392	0
399	25	M	other	92374	394	0
400	33	F	administrator	78213	403	3
401	46	F	healthcare	84107	396	6
402	30	M	engineer	95129	397	17
403	37	M	other	06811	401	0
404	29	F	programmer	55108	407	12
405	22	F	healthcare	10019	402	6
406	52	M	educator	93109	404	1
407	29	M	engineer	03261	405	17
408	23	M	student	61755	410	10
409	48	M	administrator	98225	406	3
410	30	F	artist	94025	411	2
411	34	M	educator	44691	412	1
412	25	M	educator	15222	414	1
413	55	M	educator	78212	408	1
414	24	M	programmer	38115	449	12
415	39	M	educator	85711	419	1
416	20	F	student	92626	409	10
417	27	F	other	48103	413	0
418	55	F	none	21206	424	0
419	37	M	lawyer	43215	418	11
420	53	M	educator	02140	415	1
421	38	F	programmer	55105	427	12
422	26	M	entertainment	94533	416	2
423	64	M	other	91606	420	0
424	36	F	marketing	55422	425	14
425	19	M	student	58644	417	10
426	55	M	educator	01602	430	1
427	51	M	doctor	85258	423	6
428	28	M	student	55414	422	10
429	27	M	student	29205	421	10
430	38	M	scientist	98199	432	15
431	24	M	marketing	92629	436	14
432	22	M	entertainment	50311	426	2
433	27	M	artist	11211	429	2
434	16	F	student	49705	433	10
435	24	M	engineer	60007	428	17
436	30	F	administrator	17345	431	3
437	27	F	other	20009	434	0
438	51	F	administrator	43204	435	3
439	23	F	administrator	20817	444	3
440	30	M	other	48076	438	0
441	50	M	technician	55013	475	17
442	22	M	student	85282	437	10
443	35	M	salesman	33308	502	14
444	51	F	lawyer	53202	451	11
445	21	M	writer	92653	439	20
446	57	M	educator	60201	443	1
447	30	M	administrator	55113	440	3
448	23	M	entertainment	10021	452	2
449	23	M	librarian	55021	441	1
450	35	F	educator	11758	442	1
451	16	M	student	48446	445	10
452	35	M	administrator	28018	446	3
453	18	M	student	06333	448	10
454	57	M	other	97330	447	0
455	48	M	administrator	83709	450	3
456	24	M	technician	31820	454	17
457	33	F	salesman	30011	453	14
458	47	M	technician	Y1A6B	455	17
459	22	M	student	29201	457	10
460	44	F	other	60630	458	0
461	15	M	student	98102	459	10
462	19	F	student	02918	456	10
463	48	F	healthcare	75218	465	6
464	60	M	writer	94583	469	20
465	32	M	other	05001	464	0
466	22	M	student	90804	462	10
467	29	M	engineer	91201	460	17
468	28	M	engineer	02341	461	17
469	60	M	educator	78628	468	1
470	24	M	programmer	10021	473	12
471	10	M	student	77459	466	10
472	24	M	student	87544	463	10
473	29	M	student	94708	472	10
474	51	M	executive	93711	467	7
475	30	M	programmer	75230	510	12
476	28	M	student	60440	470	10
477	23	F	student	02125	490	10
478	29	M	other	10019	471	0
479	30	M	educator	55409	476	1
480	57	M	retired	98257	474	13
481	73	M	retired	37771	481	13
482	18	F	student	40256	480	10
483	29	M	scientist	43212	485	15
484	27	M	student	21208	477	10
485	44	F	educator	95821	528	1
486	39	M	educator	93101	478	1
487	22	M	engineer	92121	479	17
488	48	M	technician	21012	492	17
489	55	M	other	45218	486	0
490	29	F	artist	V5A2B	484	2
491	43	F	writer	53711	495	20
492	57	M	educator	94618	482	1
493	22	M	engineer	60090	483	17
494	38	F	administrator	49428	488	3
495	29	M	engineer	03052	489	17
496	21	F	student	55414	487	10
497	20	M	student	50112	491	10
498	26	M	writer	55408	493	20
499	42	M	programmer	75006	494	12
500	28	M	administrator	94305	496	3
501	22	M	student	10025	517	10
502	22	M	student	23092	497	10
503	50	F	writer	27514	498	20
504	40	F	writer	92115	499	20
505	27	F	other	20657	500	0
506	46	M	programmer	03869	501	12
507	18	F	writer	28450	503	20
508	27	M	marketing	19382	505	14
509	23	M	administrator	10011	513	3
510	34	M	other	98038	515	0
511	22	M	student	21250	506	10
512	29	M	other	20090	508	0
513	43	M	administrator	26241	509	3
514	27	M	programmer	20707	504	12
515	53	M	marketing	49508	507	14
516	53	F	librarian	10021	514	1
517	24	M	student	55454	526	10
518	49	F	writer	99709	512	20
519	22	M	other	55320	529	0
520	62	M	healthcare	12603	520	6
521	19	M	student	02146	519	10
522	36	M	engineer	55443	545	17
523	50	F	administrator	04102	511	3
524	56	M	educator	02159	516	1
525	27	F	administrator	19711	518	3
526	30	M	marketing	97124	533	14
527	33	M	librarian	12180	527	1
528	18	M	student	55104	521	10
529	47	F	administrator	44224	525	3
530	29	M	engineer	94040	523	17
531	30	F	salesman	97408	524	14
532	20	M	student	92705	522	10
533	43	M	librarian	02324	530	1
534	20	M	student	05464	535	10
535	45	F	educator	80302	531	1
536	38	M	engineer	30078	532	17
537	36	M	engineer	22902	534	17
538	31	M	scientist	21010	537	15
539	53	F	administrator	80303	540	3
540	28	M	engineer	91201	550	17
541	19	F	student	84302	536	10
542	21	M	student	60515	538	10
543	33	M	scientist	95123	542	15
544	44	F	other	29464	547	0
545	27	M	technician	08052	539	17
546	36	M	executive	22911	544	7
547	50	M	educator	14534	541	1
548	51	M	writer	95468	543	20
549	42	M	scientist	45680	564	15
550	16	F	student	95453	552	10
551	25	M	programmer	55414	546	12
552	45	M	other	68147	549	0
553	58	M	educator	62901	548	1
554	32	M	scientist	62901	551	15
555	29	F	educator	23227	572	1
556	35	F	educator	30606	553	1
557	30	F	writer	11217	559	20
558	56	F	writer	63132	560	20
559	69	M	executive	10022	554	7
560	32	M	student	10003	555	10
561	23	M	engineer	60005	556	17
562	54	F	administrator	20879	567	3
563	39	F	librarian	32707	557	1
564	65	M	retired	94591	561	13
565	40	M	student	55422	562	10
566	20	M	student	14627	558	10
567	24	M	entertainment	10003	565	2
568	39	M	educator	01915	578	1
569	34	M	educator	91903	566	1
570	26	M	educator	14627	590	1
571	34	M	artist	01945	614	2
572	51	M	educator	20003	573	1
573	68	M	retired	48911	563	13
574	56	M	educator	53188	571	1
575	33	M	marketing	46032	574	14
576	48	M	executive	98281	568	7
577	36	F	student	77845	569	10
578	31	M	administrator	M7A1A	595	3
579	32	M	educator	48103	570	1
580	16	M	student	17961	584	10
581	37	M	other	94131	582	0
582	17	M	student	93003	580	10
583	44	M	engineer	29631	588	17
584	25	M	student	27511	575	10
585	69	M	librarian	98501	586	1
586	20	M	student	79508	579	10
587	26	M	other	14216	577	0
588	18	F	student	93063	576	10
589	21	M	lawyer	90034	592	11
590	50	M	educator	82435	585	1
591	57	F	librarian	92093	581	1
592	18	M	student	97520	583	10
593	31	F	educator	68767	587	1
594	46	M	educator	M4J2K	593	1
595	25	M	programmer	31909	601	12
596	20	M	artist	77073	589	2
597	23	M	other	84116	594	0
598	40	F	marketing	43085	638	14
599	22	F	student	R3T5K	591	10
600	34	M	programmer	02320	598	12
601	19	F	artist	99687	596	2
602	47	F	other	34656	597	0
603	21	M	programmer	47905	600	12
604	39	M	educator	11787	619	1
605	33	M	engineer	33716	599	17
606	28	M	programmer	63044	602	12
607	49	F	healthcare	02154	604	6
608	22	M	other	10003	603	0
609	13	F	student	55106	610	10
610	22	M	student	21227	605	10
611	46	M	librarian	77008	606	1
612	36	M	educator	79070	621	1
613	37	F	marketing	29678	616	14
614	54	M	educator	80227	609	1
615	38	M	educator	27705	611	1
616	55	M	scientist	50613	612	15
617	27	F	writer	11201	607	20
618	15	F	student	44212	608	10
619	17	M	student	44134	615	10
620	18	F	writer	81648	613	20
621	17	M	student	60402	618	10
622	25	M	programmer	14850	617	12
623	50	F	educator	60187	623	1
624	19	M	student	30067	620	10
625	27	M	programmer	20723	625	12
626	23	M	scientist	19807	636	15
627	24	M	engineer	08034	622	17
628	13	M	none	94306	624	0
629	46	F	other	44224	626	0
630	26	F	healthcare	55408	632	6
631	18	F	student	38866	629	10
632	18	M	student	55454	628	10
633	35	M	programmer	55414	627	12
634	39	M	engineer	T8H1N	630	17
635	22	M	other	23237	640	0
636	47	M	educator	48043	642	1
637	30	M	other	74101	634	0
638	45	M	engineer	01940	639	17
639	42	F	librarian	12065	631	1
640	20	M	student	61801	635	10
641	24	M	student	60626	665	10
642	18	F	student	95521	633	10
643	39	M	scientist	55122	637	15
644	51	M	retired	63645	641	13
645	27	M	programmer	53211	643	12
646	17	F	student	51250	656	10
647	40	M	educator	45810	645	1
648	43	M	engineer	91351	644	17
649	20	M	student	39762	651	10
650	42	M	engineer	83814	646	17
651	65	M	retired	02903	647	13
652	35	M	other	22911	672	0
653	31	M	executive	55105	649	7
654	27	F	student	78739	648	10
655	50	F	healthcare	60657	650	6
656	48	M	educator	10314	653	1
657	26	F	none	78704	659	0
658	33	M	programmer	92626	652	12
659	31	M	educator	54248	655	1
660	26	M	student	77380	654	10
661	28	M	programmer	98121	662	12
662	55	M	librarian	19102	663	1
663	26	M	other	19341	657	0
664	30	M	engineer	94115	658	17
665	25	M	administrator	55412	660	3
666	44	M	administrator	61820	661	3
667	35	M	librarian	01970	664	1
668	29	F	writer	10016	666	20
669	37	M	other	20009	669	0
670	30	M	technician	21114	689	17
671	21	M	programmer	91919	668	12
672	54	F	administrator	90095	680	3
673	51	M	educator	22906	667	1
674	13	F	student	55337	671	10
675	34	M	other	28814	700	0
676	30	M	programmer	32712	670	12
677	20	M	other	99835	673	0
678	50	M	educator	61462	710	1
679	20	F	student	54302	675	10
680	33	M	lawyer	90405	691	11
681	44	F	marketing	97208	709	14
682	23	M	programmer	55128	674	12
683	42	M	librarian	23509	678	1
684	28	M	student	55414	676	10
685	32	F	librarian	55409	677	1
686	32	M	educator	26506	684	1
687	31	F	healthcare	27713	698	6
688	37	F	administrator	60476	686	3
689	25	M	other	45439	683	0
690	35	M	salesman	63304	682	14
691	34	M	educator	60089	679	1
692	34	M	engineer	18053	681	17
693	43	F	healthcare	85210	685	6
694	60	M	programmer	06365	690	12
695	26	M	writer	38115	699	20
696	55	M	other	94920	717	0
697	25	M	other	77042	687	0
698	28	F	programmer	06906	688	12
699	44	M	other	96754	694	0
700	17	M	student	76309	697	10
701	51	F	librarian	56321	693	1
702	37	M	other	89104	712	0
703	26	M	educator	49512	727	1
704	51	F	librarian	91105	695	1
705	21	F	student	54494	692	10
706	23	M	student	55454	722	10
707	56	F	librarian	19146	696	1
708	26	F	homemaker	96349	701	9
709	21	M	other	N4T1A	702	0
710	19	M	student	92020	704	10
711	22	F	student	15203	703	10
712	22	F	student	54901	705	10
713	42	F	other	07204	707	0
714	26	M	engineer	55343	714	17
715	21	M	technician	91206	706	17
716	36	F	administrator	44265	708	3
717	24	M	technician	84105	715	17
718	42	M	technician	64118	716	17
719	37	F	other	V0R2H	711	0
720	49	F	administrator	16506	723	3
721	24	F	entertainment	11238	713	2
722	50	F	homemaker	17331	718	9
723	26	M	executive	94403	740	7
724	31	M	executive	40243	719	7
725	21	M	student	91711	721	10
726	25	F	administrator	80538	725	3
727	25	M	student	78741	720	10
728	58	M	executive	94306	726	7
729	19	M	student	56567	724	10
730	31	F	scientist	32114	731	15
731	41	F	educator	70403	745	1
732	28	F	other	98405	753	0
733	44	F	other	60630	735	0
734	25	F	other	63108	730	0
735	29	F	healthcare	85719	738	6
736	48	F	writer	94618	729	20
737	30	M	programmer	98072	734	12
738	35	M	technician	95403	728	17
739	35	M	technician	73162	741	17
740	25	F	educator	22206	737	1
741	25	M	writer	63108	747	20
742	35	M	student	29210	733	10
743	31	M	programmer	92660	732	12
744	35	M	marketing	47024	755	14
745	42	M	writer	55113	736	20
746	25	M	engineer	19047	744	17
747	19	M	other	93612	739	0
748	28	M	administrator	94720	743	3
749	33	M	other	80919	742	0
750	28	M	administrator	32303	746	3
751	24	F	other	90034	748	0
752	60	M	retired	21201	751	13
753	56	M	salesman	91206	757	14
754	59	F	librarian	62901	756	1
755	44	F	educator	97007	762	1
756	30	F	none	90247	749	0
757	26	M	student	55104	750	10
758	27	M	student	53706	752	10
759	20	F	student	68503	773	10
760	35	F	other	14211	770	0
761	17	M	student	97302	771	10
762	32	M	administrator	95050	754	3
763	27	M	scientist	02113	758	15
764	27	F	educator	62903	759	1
765	31	M	student	33066	766	10
766	42	M	other	10960	768	0
767	70	M	engineer	00000	760	17
768	29	M	administrator	12866	764	3
769	39	M	executive	06927	761	7
770	28	M	student	14216	781	10
771	26	M	student	15232	763	10
772	50	M	writer	27105	767	20
773	20	M	student	55414	765	10
774	30	M	student	80027	769	10
775	46	M	executive	90036	799	7
776	30	M	librarian	51157	774	1
777	63	M	programmer	01810	772	12
778	34	M	student	01960	777	10
779	31	M	student	K7L5J	776	10
780	49	M	programmer	94560	775	12
781	20	M	student	48825	789	10
782	21	F	artist	33205	778	2
783	30	M	marketing	77081	786	14
784	47	M	administrator	91040	780	3
785	32	M	engineer	23322	787	17
786	36	F	engineer	01754	779	17
787	18	F	student	98620	785	10
788	51	M	administrator	05779	782	3
789	29	M	other	55420	783	0
790	27	M	technician	80913	784	17
791	31	M	educator	20064	794	1
792	40	M	programmer	12205	800	12
793	22	M	student	85281	792	10
794	32	M	educator	57197	788	1
795	30	M	programmer	08610	791	12
796	32	F	writer	33755	790	20
797	44	F	other	62522	805	0
798	40	F	writer	64131	793	20
799	49	F	administrator	19716	801	3
800	25	M	programmer	55337	796	12
801	22	M	writer	92154	806	20
802	35	M	administrator	34105	795	3
803	70	M	administrator	78212	798	3
804	39	M	educator	61820	797	1
805	27	F	other	20009	802	0
806	27	M	marketing	11217	803	14
807	41	F	healthcare	93555	804	6
808	45	M	salesman	90016	822	14
809	50	F	marketing	30803	807	14
810	55	F	other	80526	833	0
811	40	F	educator	73013	818	1
812	22	M	technician	76234	813	17
813	14	F	student	02136	839	10
814	30	M	other	12345	812	0
815	32	M	other	28806	808	0
816	34	M	other	20755	827	0
817	19	M	student	60152	809	10
818	28	M	librarian	27514	811	1
819	59	M	administrator	40205	831	3
820	22	M	student	37725	858	10
821	37	M	engineer	77845	810	17
822	29	F	librarian	53144	843	1
823	27	M	artist	50322	814	2
824	31	M	other	15017	852	0
825	44	M	engineer	05452	815	17
826	28	M	artist	77048	820	2
827	23	F	engineer	80228	816	17
828	28	M	librarian	85282	823	1
829	48	M	writer	80209	817	20
830	46	M	programmer	53066	819	12
831	21	M	other	33765	821	0
832	24	M	technician	77042	832	17
833	34	M	writer	90019	825	20
834	26	M	other	64153	836	0
835	44	F	executive	11577	824	7
836	44	M	artist	10018	826	2
837	36	F	artist	55409	838	2
838	23	M	student	01375	828	10
839	38	F	entertainment	90814	829	2
840	39	M	artist	55406	830	2
841	45	M	doctor	47401	854	6
842	40	M	writer	93055	840	20
843	35	M	librarian	44212	835	1
844	22	M	engineer	95662	834	17
845	64	M	doctor	97405	853	6
846	27	M	lawyer	47130	837	11
847	29	M	student	55417	841	10
848	46	M	engineer	02146	842	17
849	15	F	student	25652	846	10
850	34	M	technician	78390	848	17
851	18	M	other	29646	845	0
852	46	M	administrator	94086	844	3
853	49	M	writer	40515	850	20
854	29	F	student	55408	847	10
855	53	M	librarian	04988	851	1
856	43	F	marketing	97215	857	14
857	35	F	administrator	V1G4L	861	3
858	63	M	educator	09645	849	1
859	18	F	other	06492	855	0
