userID	Action	Thriller	Romance	Western	Children's	Mystery	Fantasy	Film-Noir	Documentary	Comedy	Adventure	Sci-Fi	Horror	Crime	Musical	War	Animation	Drama	user_timestamp_sum
19	0.05312271602483519	0.08373766336148414	0.08541031636324734	0.010418207150256127	0.038494955731087424	0.02545206446644272	0.004075968764602241	0.01630629123223251	0.012228034505538133	0.16042087046113512	0.048283516794533264	0.03143092661735201	0.02128821619810314	0.028305230167054593	0.03949658532948254	0.03664115657864481	0.010868654677083677	0.294018625576885	328277292085
20	0.14142723196891738	0.12087541872400931	0.07209872300913793	0.002369901496057119	0.009070767022060828	0.01462566912425169	0.003761349741116283	0.005848548078808155	0.007018225461796749	0.13461747930113294	0.07683497249513979	0.048161873087441374	0.010664548308219878	0.0351827470221275	0.00760311905661894	0.03034371977646387	0.0023394103352051628	0.2771562959914951	124643324835
21	0.05170067800416836	0.08673469432138077	0.07142857243931827	0.006802721793213383	0.06122449200122661	0.047619050316005385	0.0	0.010204082689820074	0.020408163916588184	0.19625849574152618	0.03979591644149282	0.038095236097965335	0.05510204153922162	0.0	0.006802722128496124	0.04591836921809173	0.02721088257033589	0.23469388078114925	43744174177
22	0.046602193502284756	0.07665459430644608	0.10990089732190358	0.004534106009319533	0.022080303143782346	0.016730214134613404	0.0020434949076402033	0.011676019712491591	0.038367662243679664	0.16977998353692783	0.025500798422597837	0.04715893269520579	0.010719596326482379	0.028999993228575684	0.03215369703456312	0.03118243964865596	0.027114587968033947	0.29880048585679625	194494433049
23	0.06687765122697759	0.09425104422907964	0.06719408245178726	0.01845991204137928	0.020569619879389323	0.02610758529699594	0.003691984996635028	0.018723615474536437	0.014240504629025288	0.16318566591682349	0.04066456739337719	0.04013713102585213	0.02921942071246584	0.037289021460538335	0.03322786170589688	0.03739451512313045	0.011339659565264996	0.2774261568708449	280525209820
24	0.13030455397649618	0.07393840394439015	0.08214418236138094	0.015382994648506492	0.05258670602140836	0.010135157444974919	0.007891668372345305	0.004501651689411872	0.004501651561407312	0.1527996937769047	0.07551605965627628	0.04811078639522581	0.04069308679953805	0.013134496679365988	0.03342006706017237	0.03595223416834158	0.014412904464943487	0.2045737009789102	195305542423
25	0.11024302561957151	0.09201385070871897	0.06857641282903137	0.00347221949975407	0.10937502272499375	0.009548605629030345	0.01041668561678611	0.005208339130179467	0.0	0.18142368560877678	0.08159728155361984	0.04166667780295316	0.06944444764620382	0.006076385945438547	0.03906247386312636	0.02777775740648246	0.035590251153507196	0.10850687726182624	85673382598
26	0.2138408963911473	0.12789918551095222	0.044493188032031145	0.005824105921992262	0.03272259775218193	0.016434164654309677	0.007928886187112037	0.006296142210029321	0.0	0.08368628618641123	0.09188736204237448	0.08122248640250604	0.10034826462164868	0.039719064117486366	0.02288485353911011	0.024107988285128102	0.027121150605714052	0.07358337753986502	152607408743
27	0.0448198235749623	0.08108106628930457	0.09887386711245015	0.0	0.029729730710046542	0.020270260336982687	0.0	0.0033783762431886435	0.013513512009215575	0.22792791603298493	0.01599099353436803	0.033558562124499536	0.006756753558820356	0.02477477974774382	0.01846846835173628	0.009909907442672228	0.020720722925078133	0.3502252600059462	64805304824
28	0.08228077661992614	0.08543951841738501	0.04070245165612959	0.021052890442870308	0.014034931284606929	0.011403350814991622	0.0035086464946760486	0.0	0.0210529195438406	0.18368346151895923	0.04719347674703934	0.04684349299438718	0.039475207932174905	0.06841925462198557	0.005614193736441617	0.02140466567778557	0.015789236129743096	0.29210152536705725	83296191692
29	0.0	0.07017543883652974	0.1403508655411131	0.0	0.0	0.09649121490806377	0.0	0.0	0.05263159400978496	0.017543848387316017	0.0	0.0	0.026315782212519265	0.08771930092604406	0.017543848387316017	0.01754386264960419	0.0	0.4736842441417089	16663992750
30	0.1265151523864173	0.10257574847483676	0.06810608567476421	0.013636382106133773	0.022500010277591288	0.009848480961606143	0.003181815798829545	0.0060606067464879405	0.0	0.2149999322287637	0.05909091428775692	0.06106059688637335	0.015454548757857716	0.029318172847579423	0.024393964699674194	0.04083333287668424	0.016439397793949623	0.18598485719469382	194056737391
31	0.0625000071474385	0.10416666360280197	0.09166664774531841	0.01666665975869991	0.01666667829111381	0.050000005397707666	0.0	0.0	0.0	0.05000001057086615	0.01666667882169417	0.0	0.0	0.025000018232541252	0.04166669734794955	0.04583331610344683	0.01666667829111381	0.46249993868930794	17590800731
32	0.11569442715343692	0.06277779640464044	0.05958334136847002	0.0055555552327603164	0.06791667686296453	0.013194445940632448	0.008611116382287941	0.00833332966430458	0.0	0.1276389068967763	0.0840277606107722	0.0799999725157338	0.018750012258009825	0.004861113642015857	0.04708333350311632	0.06444442047891451	0.03638889800857998	0.19513889307658397	105656935219
33	0.0940000029918004	0.09666666461518517	0.032333335852222395	0.03333333040426107	0.023333332957869244	0.034999999993779965	0.005000002537209895	0.01999999839862304	0.02000001134761047	0.1583333228356062	0.08066668018804835	0.09900000510680168	0.004999999364990703	0.026666659235041097	0.018333335419307772	0.027333328972295314	0.03999999307276294	0.18499999670658432	44211951165
34	0.15308287627468567	0.1294752173739393	0.10513703056971738	0.0	0.008239494858627482	0.008353239538904857	0.0	0.0	0.0	0.16426558039964712	0.038424903474468246	0.04460451845869351	0.0	0.0374189612908172	0.012529852724776247	0.02767054948347051	0.008239494858627482	0.262558280693625	35391073442
35	0.05509867912647927	0.08415568765276131	0.08388157318758632	0.0	0.03563596874074052	0.021381571089240745	0.002192982667613462	0.0019188580975085113	0.027960522738787907	0.22889257548055142	0.029879387083071123	0.017269735247937002	0.018366221886215024	0.04194078878499831	0.008771928755566344	0.019188593820113065	0.011513159488682487	0.3119517661521472	267204556753
36	0.06018518610889998	0.1574074168679091	0.08333332807153525	0.0	0.01851851996945198	0.06944445703795821	0.0	0.041666671910284794	0.0	0.19444443231581807	0.0	0.02777777792841168	0.027777782011109895	0.013888886782611375	0.01851851996945198	0.03240740848175611	0.01851851996945198	0.23611109257534954	16043311695
37	0.12850513521572662	0.12577148828966012	0.050641323332065426	0.01072665886495569	0.028965953646197463	0.018007115914619346	0.006026309530853111	0.003439769049657111	0.007280124085147551	0.17334206351627302	0.051530758989158355	0.05655217347609123	0.061744801229714534	0.04155508227807717	0.01977777333161293	0.018688180948533528	0.019859408851929324	0.17758587944972745	360485359632
38	0.09127235056732555	0.09069400223668238	0.05672975824117389	0.02760252519181201	0.03338593053803508	0.020504722135457603	0.005257627850832354	0.01366981129200803	0.012618290734192818	0.12565719679929796	0.059200843990016724	0.04395372398772422	0.061619369974169086	0.034963188113512594	0.029705585673626543	0.047003148329468766	0.010620404856278895	0.23554151948838548	282558675585
39	0.046461158878006704	0.08447485299650823	0.08984023651730322	0.02283112377541574	0.012557061219441442	0.044520498777780054	0.002283099660751991	0.02226027658481785	0.020547931002631064	0.13527396839099257	0.03162102638355074	0.028196337947287167	0.026255734374722013	0.04452051697991721	0.03538810250008767	0.05445207112894868	0.012557061219441442	0.28595894166239616	128171762435
40	0.04729730542535586	0.08783784644567573	0.11036036022738625	0.0	0.027027037782252118	0.0788288482148563	0.0	0.0067567552365617334	0.0	0.07657657035800947	0.027027034760013655	0.022522521118525127	0.015765769626689845	0.04954955214907616	0.009009010360476823	0.022522524211994802	0.0	0.41891886408312606	32757176892
41	0.08196250793869135	0.1183660350574724	0.06447367619221653	0.013157895198576753	0.009320148478900525	0.022313525792372713	0.0019188544475165674	0.008223708204856139	0.013157960284966888	0.10438604463316732	0.029934145857429158	0.04062502589798919	0.0898572922387111	0.04698458692606902	0.01069075703621222	0.03146925387995053	0.008771906337860238	0.3043866755970413	268770987251
42	0.11020407844744447	0.11054423184587915	0.0727890870234017	0.0	0.006802717766328262	0.006802716429618689	0.0	0.0	0.0	0.3078230962692484	0.0438775435245174	0.06088435045644717	0.03571430957521774	0.05102042658172118	0.0	0.02006802177362625	0.017006798682411096	0.15646262162413843	42891391258
43	0.11004274896680705	0.09583333271531098	0.07040598335557613	0.017094034332370524	0.04241452078247833	0.008547010200002614	0.0032051284705043805	0.0	0.006410265036026901	0.19081200565875345	0.061965796593022864	0.06282049885981288	0.0700854941521963	0.03707264485060673	0.029059825697375932	0.02179486725283898	0.026602556927702442	0.14583328614861352	138047868540
44	0.0	0.03333332365118911	0.23333337108182364	0.0	0.022222209932407703	0.03333332365118911	0.0	0.0	0.0	0.1222221650100876	0.0	0.0	0.0	0.06666666298881589	0.0	0.033333346498826605	0.022222209932407703	0.43333338725325266	13196112728
45	0.12096490323135303	0.12174478825685964	0.0682290207516406	0.00781239509651645	0.008723840892673494	0.020833252008080564	0.0039063491402539854	0.0058592949789788	0.0078123964021763175	0.1421874087501455	0.04114638892750065	0.06822875753016718	0.00976579750095959	0.0722659660663486	0.009374875952033457	0.031119831781010972	0.024999968920484044	0.23502476381281717	112586749151
46	0.1194444587767243	0.16435183242277746	0.07623456415072856	0.0	0.00308642045988891	0.02932097331026378	0.003086419961561694	0.0	0.0	0.19984570911970367	0.05154322227604657	0.024537040914585185	0.03780863706293453	0.03703703968858698	0.007716051939030766	0.027623463637855398	0.0077160507629088415	0.21064811551640336	95653348219
47	0.12224770537552396	0.1150611112827587	0.09854740515734536	0.012996957311120725	0.023088680327429324	0.018348616704967007	0.0026758394617089967	0.007645264469370177	0.0	0.15420487523660556	0.06391438617693627	0.03853210921530626	0.017201844085081755	0.04013759502071463	0.014296650869355235	0.03929664213220684	0.00970947976705888	0.22209483740651031	192456004070
48	0.13633879632778542	0.12431692713967837	0.08442623234440537	0.0	0.025956283715771918	0.0	0.0	0.0	0.016393444592738095	0.15437161595577684	0.05983606769806901	0.06530055020007836	0.017759557057175128	0.03142076540545121	0.015027320931402705	0.036612023912302054	0.01639344289717254	0.21584697182219295	54062590750
49	0.057970997999386736	0.10869565325330635	0.10326088091973942	0.0	0.02536232762282626	0.00724637612380896	0.005434785069006085	0.0	0.0	0.3278985987348602	0.028985504801117855	0.030797096116333803	0.02173912731737398	0.014492749990704651	0.018115934171214335	0.018115936630671105	0.007246376619833854	0.22463765462981639	40320556971
50	0.17543859976688359	0.1973684218211328	0.07894736315377368	0.0	0.017543859030174764	0.07456139730296246	0.0	0.0	0.0	0.061403512948533155	0.01754386545189031	0.0438596479201609	0.057017545049076496	0.013157892677051444	0.052631579474044475	0.01754385796645501	0.017543859030174764	0.1754385984076861	16921750254
51	0.07849463623785405	0.09274194261743544	0.05967742076793524	0.008064516592732548	0.049731178818321196	0.01209677367375769	0.004032259352393024	0.008064518704786049	0.0	0.16532257088914998	0.06908602784742976	0.05430107435479806	0.012096771329560376	0.005376347684617669	0.05376343722696617	0.04623655956611121	0.06451612736462072	0.2163978369715308	54922851098
52	0.06453552493519428	0.09027320447882702	0.08475410435356333	0.013661209152903588	0.02431694227694984	0.02087431956904205	0.0019125668792867063	0.013387979768353372	0.01147541491716491	0.1756830306532757	0.03163934519028806	0.04256830429052286	0.024043725467347007	0.026502728291707845	0.02349728052795094	0.03765027886961208	0.016120220581839588	0.2971038197961708	270902392588
53	0.1397553977710975	0.11773701917361899	0.05718653998433014	0.01299694673914085	0.005351677754102838	0.024464830861097103	0.0022935775742904687	0.006880737893631538	0.018348622887806067	0.07415898653244665	0.07247708253007713	0.05489298146939897	0.004587159672996053	0.038990806234790815	0.0022935796175747145	0.0548929619852242	0.0030581001798123696	0.3096329911385636	95924000987
54	0.16757021895901933	0.06475900891425591	0.08825302827142506	0.019076300923306644	0.014056230926466205	0.0035140540564583232	0.005522089819041139	0.003012046435337915	0.012048186336999443	0.3423696277742145	0.05461845314724644	0.060642549450314095	0.0060240961929526856	0.03714858726506225	0.009036148430151039	0.03052208334593585	0.0	0.08182728975181318	146059471009
55	0.09714610961867644	0.08675798494974905	0.10376710589543842	0.011415528667617095	0.0339041236098174	0.009132418877606316	0.007077628000650573	0.0	0.006849318568711635	0.18378989048496597	0.05890410087081538	0.0440639326947042	0.02111872086530528	0.015410962117426229	0.02853882909794677	0.021575339964073337	0.02682649602958527	0.24372150968691064	128641676126
56	0.11799879641749486	0.13241983617372108	0.0717113281624217	0.03367815668707293	0.00926148416874081	0.03989843693203227	0.0033678133562387042	0.011787346095139773	0.04041376401303682	0.09261485560617565	0.06379974328825846	0.057064464363412226	0.01850264526271592	0.05893672632281106	0.01599711937237354	0.036035595986770724	0.006735621724425329	0.18977626606715814	87208391796
57	0.14649123242005688	0.10307012847961326	0.06535087718942671	0.0	0.057894730492918975	0.00877192898403883	0.011842110222254197	0.0	0.0	0.1258771802737837	0.09254386689313893	0.050000001699204426	0.013157878952048615	0.013157902405856134	0.05043862131951174	0.05438597180537929	0.02938596693387788	0.17763160192889044	33427408293
58	0.11657867687650313	0.08438350576254763	0.06010936934162134	0.013915715910353421	0.03408689260303691	0.01652778462363636	0.006246441698051874	0.009842693071820906	0.017311873473449108	0.17048988589310493	0.050310672246155465	0.04321468793508415	0.08875087534455005	0.029428103788559503	0.019418301666928726	0.027627287229204944	0.010423418461560542	0.201333814073831	433139039342
59	0.054166665126724356	0.10000000537054139	0.07916665637056144	0.008333338079365609	0.016666656781173222	0.037500016493795314	0.0	0.012500005625914664	0.0	0.22083332052615634	0.04999999734316995	0.01666666136011672	0.008333334486364396	0.05416667890621582	0.00833333538698475	0.041666680821811616	0.008333326693628254	0.2833333206274762	35160949255
60	0.07865853963014548	0.07926827765775513	0.06747967995021088	0.01422764308951187	0.027439036261903266	0.03912600348971651	0.003556910763749278	0.01524389866762775	0.0	0.1112804928582594	0.05325203360308119	0.061890250020505216	0.03861788860572624	0.017784552311602	0.041158550666124005	0.05630079182148777	0.00914634817165231	0.2855691024309417	144865571224
61	0.1079365002691625	0.10019839331630881	0.053373002327176455	0.0	0.03809524333232933	0.007936504539863574	0.009325397563409735	0.0	0.0	0.35853181219063257	0.05575397521777079	0.07023808723249134	0.009920623897524827	0.039682540533384714	0.003968255747833026	0.02063491048859897	0.012301590428432103	0.11210316291508121	74230591655
62	0.10019842409996414	0.12698409516551978	0.09126983520291426	0.0	0.042460321504658165	0.028769831351440647	0.0053571462551905424	0.0	0.0	0.3063492440637812	0.04841272461401061	0.022817458566496654	0.015873010836221772	0.02579363406468123	0.012301584619527295	0.007936501935232623	0.01269841473831007	0.152777772982051	74890166581
63	0.04569160200646176	0.06848073300416882	0.12482991218456517	0.013605451635095078	0.029705211571818407	0.03877551797627884	0.0030612252482365293	0.01700681013445511	0.013605442724880788	0.13594104904073775	0.03435373234494754	0.04523810278447013	0.012471657147364684	0.026077086524693694	0.02346939564239016	0.05034014738815581	0.012698409882393322	0.3046485127588864	131309973231
64	0.01953124936224322	0.02473959232381968	0.16927081733307114	0.0	0.029947908558289153	0.0	0.003906252966418677	0.0	0.01562498793068702	0.16406249304480974	0.010416664675228636	0.011718748023751611	0.0	0.009114576418671902	0.0	0.03515624690776394	0.005208329310229006	0.5013021331450163	56319226799
65	0.09515914207999536	0.11516144819431695	0.07747627597478254	0.009946005717184486	0.021991045663893646	0.011129711220748338	0.0050536501570280735	0.0053759098602164535	0.009676624834857086	0.20145447606229064	0.04569801305155263	0.05580568878514831	0.04285140699587317	0.03521349520359263	0.018816757877010044	0.029247233438552143	0.013924687104565566	0.2060184277783919	271474903681
66	0.06481481893757951	0.15740741928115523	0.06481480703020484	0.0	0.0	0.06481481790964225	0.0	0.01388888666169151	0.0	0.0	0.0	0.01851852494124208	0.06018518778053832	0.07407406821199085	0.0	0.04629628396742677	0.0	0.43518518527852856	15970494929
67	0.10291000444252585	0.04060845611218363	0.038888883314264745	0.01322753137651482	0.11997361236196068	0.007275131429592226	0.017460327073226384	0.0	0.007936524174372775	0.10410053311122805	0.12010584845207566	0.06164020381932323	0.06084659928976708	0.010582017146110444	0.059126978180942424	0.03227510353712328	0.034391558581021324	0.16865068759776738	111695621978
68	0.08623655821068614	0.11317202530704894	0.08005376282720705	0.015591408038230543	0.013548391826068804	0.018279563462629676	0.0033333328511288285	0.00967741948308353	0.0032258063154331404	0.15817204670824728	0.03526881485981383	0.044032248273354106	0.027688189037094205	0.04381719517371731	0.019623667176651448	0.03274193500465333	0.010322584374467834	0.285215051070484	275560815523
69	0.16388892892723742	0.07407404373445667	0.07592592058077868	0.0	0.02777779110429186	0.0	0.0	0.0	0.0	0.13888884652917574	0.09907413305316189	0.1453704152609637	0.04629627699376171	0.0	0.0	0.07129629970258144	0.0	0.15740734411359092	15918558115
70	0.1235061806620876	0.09017949700335108	0.07167614494856757	0.0075508138094123765	0.04380358698601182	0.014559246484906977	0.005499792805572106	0.00539286570652234	0.003236059610479627	0.18538303871514747	0.05653339300272852	0.053820872767099716	0.03528196325909986	0.030044777541378263	0.020770298514568845	0.024217411870386063	0.018988554835163148	0.20955550147751661	271373737726
71	0.1657657824593686	0.12691440423062691	0.04898650789946544	0.019144152130759342	0.0067567603868915905	0.023085557708559037	0.0033783800714128898	0.011261258708966894	0.0	0.19222975644115461	0.05912163788279843	0.06869369978275218	0.0064189194553806615	0.0452702606380071	0.0185810972961179	0.037725214876511086	0.016891883239787468	0.14977472679143983	130087863994
72	0.05729163824675305	0.06481475551235762	0.10069444462138873	0.011574079270297083	0.010995370524177164	0.026041637949016254	0.004050926426808444	0.0	0.0	0.2754631459799373	0.020833341724952777	0.03993054629350275	0.006944442902204086	0.03240740159101882	0.0023148171932666946	0.04456018044450695	0.0	0.3020832713198123	128434188467
73	0.20709222737010027	0.11879433466086485	0.029787238149162697	0.02482269975075008	0.028368782754104722	0.005319146510829776	0.0	0.010638298574524422	0.0	0.15070916476425394	0.07411348093941791	0.08652482216087283	0.005319149946589304	0.07446809014668099	0.0	0.06347518071355134	0.0	0.12056738355829681	41330017100
74	0.15353536855075	0.14898992583098347	0.037373733022579764	0.0	0.02020201912851284	0.0	0.0	0.0	0.0	0.21717169896760627	0.09797979142094004	0.08030301743836295	0.0	0.07323234347594118	0.0	0.037373741044588474	0.010101007423519524	0.12373735369621551	28961989704
75	0.1242901281209861	0.06597605111812371	0.06292650479276281	0.015555586006720341	0.027188434020095492	0.012318849211326133	0.005373963794873649	0.004522493970624854	0.006009953710555669	0.3271159395487131	0.04875568395447388	0.040989471088215816	0.018132696032899038	0.03295897840416495	0.014906203350899679	0.02141625050851649	0.018663356558127852	0.15289945580792044	291284314707
76	0.10034875840953253	0.1511005741612609	0.08121759572707407	0.011599437457665344	0.014785814746436105	0.019587378116387725	0.006325419796608106	0.009953504488570982	0.0	0.17293103086468212	0.04756275073506051	0.04179911859191969	0.08783889426368525	0.03694127502934385	0.006126290522518724	0.020854142913771443	0.0041162607120607	0.18691175346342195	220284873569
77	0.11878309112391469	0.14550256380614923	0.03888887171681691	0.015873053705952253	0.013227484932918662	0.02380949579991276	0.003968243453812072	0.007936527761847618	0.0	0.0838623754322717	0.07777785967529799	0.12804248408760233	0.11296323455482828	0.03968246707751985	0.03042323446215998	0.02169304763311711	0.009259241479106593	0.12830672329677192	55563410755
78	0.16287879816945292	0.19696970138360217	0.026515152925562134	0.04545455018976795	0.0	0.04734847668273083	0.0	0.015151515911952981	0.0	0.05113635312286056	0.06250000492019518	0.07386363618649114	0.07007575862272938	0.07765151727182755	0.0	0.01704545242719685	0.0	0.1534090821856303	38713741983
79	0.12447920910040797	0.10416661605989005	0.06979158764327847	0.0	0.02604158970466495	0.00781244847500725	0.0	0.0	0.0	0.20052087700647764	0.05937505864438632	0.08020843752919658	0.02343734542502175	0.03385417440607484	0.0	0.028124924355160966	0.010416689542597604	0.2317710421078356	28278903785
80	0.03895920814149377	0.06779183532669861	0.10632909381531254	0.009142057625298346	0.011251759976639464	0.030379750908089687	0.0010548536288323017	0.013009852989447603	0.014767941170880112	0.15766525890759522	0.017580880523644097	0.017580872300286186	0.007524615289337364	0.03143459819341415	0.0249648323161059	0.046061886303316285	0.0014064713283905748	0.40309423125521776	211257982301
81	0.08829100507205019	0.0849258842964502	0.0687483106131653	0.0032047478513766697	0.016828215196865285	0.011216642258996322	0.0	0.004807172063577821	0.0	0.27760636562151253	0.04342442341164533	0.020991150462244822	0.03156701356806939	0.03525229089531458	0.005611565678145061	0.025477742051447195	0.018430576170463456	0.26361689478867584	91555364293
82	0.06890035946158338	0.1469071925617398	0.06082473213774745	0.0	0.044158098054285076	0.025773184157235927	0.0034364325210555495	0.0	0.010309269573654878	0.15876285088060563	0.03745704736846766	0.06288658668040309	0.025257732007026298	0.056701018845399666	0.03041238935746246	0.015292094865761765	0.0269759570536074	0.22594505447396393	85174761871
83	0.054729735041854424	0.06756756830773876	0.09339340678576327	0.021771781141295337	0.012012014428949442	0.026276277128339545	0.003378380103657897	0.010135134260716359	0.011261268627515931	0.1783032668028846	0.03258259772216375	0.02657658300313255	0.010510517565689192	0.03228227558481465	0.0255255346596749	0.05247748283946687	0.00337837996127896	0.33783779603506353	196658301942
84	0.09675924722224932	0.14814814378760466	0.08287037113378869	0.0	0.023148147460863026	0.016203698489416357	0.009259261317882411	0.0	0.0	0.15509258755460756	0.045833336609647064	0.03194443948127034	0.013888883757610541	0.032407409640863666	0.0	0.03194444111559263	0.009259258197331758	0.303240774231272	31511532506
85	0.11793979699833257	0.08391202316360476	0.06412039644583398	0.020254652222326187	0.013541667720860063	0.01793981264519786	0.004861111953454643	0.008101858115992051	0.006944428820322632	0.17847219936405134	0.05219907089931494	0.06527776524644309	0.0254629672403204	0.03761571555534109	0.010416677849672472	0.04444445372706002	0.007754628259296295	0.2407407737725756	127325822883
